# OLD VERSION<tab>OLD RETURN<tab>OLD NAME<tab>OLD ARGS<tab>NEW VERSION<tab>NEW RETURN<tab>NEW NAME<tab>NEW ARGS<tab>NOTES
1.4.21	int	raptor_iostream_write_namespace	(raptor_iostream* iostr, raptor_namespace *ns)	1.9.0	int	raptor_namespace_write	(raptor_namespace *ns, raptor_iostream* iostr)	-
1.4.21	int	raptor_iostream_write_qname	(raptor_iostream* iostr, raptor_qname *qname)	1.9.0	int	raptor_qname_write	(raptor_qname *qname, raptor_iostream* iostr)	-
1.4.21	void	raptor_iostream_write_statement_ntriples	(raptor_iostream* iostr, const raptor_statement *statement)	1.9.0	int	raptor_statement_ntriples_write	(const raptor_statement *statement, raptor_iostream* iostr)	-
1.4.21	int	raptor_iostream_write_string	(raptor_iostream *iostr, const void *string)	1.9.0	int	raptor_iostream_string_write	(const void *string, raptor_iostream *iostr)	-
1.4.21	int	raptor_iostream_write_string_ntriples	(raptor_iostream *iostr, const unsigned char* string, size_t len, const char delim)	1.9.0	int	raptor_string_ntriples_write	(const unsigned char* string, size_t len, const char delim, raptor_iostream *iostr)	-
1.4.21	int	raptor_iostream_write_string_python	(raptor_iostream *iostr, const unsigned char* string, size_t len, const char delim, int flags)	1.9.0	int	raptor_string_python_write	(const unsigned char* string, size_t len, const char delim, int flags, raptor_iostream *iostr)	-
1.4.21	void	raptor_iostream_write_string_turtle	(raptor_iostream *iostr, const unsigned char* string, size_t len)	1.9.0	-	-	-	Deprecated for raptor_iostream_write_string_python().
1.4.21	int	raptor_iostream_write_stringbuffer	(raptor_iostream* iostr, raptor_stringbuffer *sb)	1.9.0	int	raptor_stringbuffer_write	(raptor_stringbuffer *sb, raptor_iostream* iostr)	-
1.4.21	int	raptor_iostream_write_uri	(raptor_iostream *iostr, raptor_uri *uri)	1.9.0	int	raptor_uri_write	(raptor_uri *uri, raptor_iostream *iostr)	-
1.4.21	int	raptor_iostream_write_uri_v2	(raptor_world* world, raptor_iostream *iostr, raptor_uri *uri)	1.9.0	int	raptor_uri_write	(raptor_uri *uri, raptor_iostream *iostr)	-
1.4.21	int	raptor_iostream_write_xml_any_escaped_string	(raptor_iostream* iostr, const unsigned char* string, size_t len, char quote, int xml_version, raptor_simple_message_handler error_handler, void *error_data)	1.9.0	int	raptor_xml_escape_string_any_write	(const unsigned char* string, size_t len, char quote, int xml_version, raptor_iostream* iostr)	-
1.4.21	int	raptor_iostream_write_xml_element	(raptor_iostream *iostr, raptor_xml_element *element, raptor_namespace_stack *nstack, int is_empty, int is_end, raptor_simple_message_handler error_handler, void *error_data, int depth)	1.9.0	int	raptor_xml_element_write	(raptor_xml_element *element, raptor_namespace_stack *nstack, int is_empty, int is_end, int depth, raptor_iostream *iostr)	-
1.4.21	int	raptor_iostream_write_xml_escaped_string	(raptor_iostream* iostr, const unsigned char* string, size_t len, char quote, raptor_simple_message_handler error_handler, void *error_data)	1.9.0	int	raptor_xml_escape_string_write	(const unsigned char* string, size_t len, char quote, raptor_iostream* iostr)	-
1.4.21	int	raptor_locator_byte	(raptor_locator *locator)	1.9.0	int	raptor_locator_byte	(raptor_locator *locator)	-
1.4.21	int	raptor_locator_column	(raptor_locator *locator)	1.9.0	int	raptor_locator_column	(raptor_locator *locator)	-
1.4.21	const char*	raptor_locator_file	(raptor_locator *locator)	1.9.0	const char*	raptor_locator_file	(raptor_locator *locator)	-
1.4.21	int	raptor_locator_line	(raptor_locator *locator)	1.9.0	int	raptor_locator_line	(raptor_locator *locator)	-
1.4.21	const char*	raptor_locator_uri	(raptor_locator *locator)	1.9.0	const char*	raptor_locator_uri_string	(raptor_locator *locator)	-
1.4.21	const char*	raptor_locator_uri_v2	(raptor_world* world, raptor_locator *locator)	1.9.0	const char*	raptor_locator_uri_string	(raptor_locator *locator)	-
1.4.21	int	raptor_namespace_copy	(raptor_namespace_stack *nstack, raptor_namespace *ns, int new_depth)	1.9.0	int	raptor_namespace_copy	(raptor_namespace_stack *nstack, raptor_namespace *ns, int new_depth)	-
1.4.21	const unsigned char*	raptor_namespace_get_counted_prefix	(const raptor_namespace *ns, size_t *length_p)	1.9.0	const unsigned char*	raptor_namespace_get_counted_prefix	(const raptor_namespace *ns, size_t *length_p)	-
1.4.21	const unsigned char*	raptor_namespace_get_prefix	(const raptor_namespace *ns)	1.9.0	const unsigned char*	raptor_namespace_get_prefix	(const raptor_namespace *ns)	-
1.4.21	raptor_uri*	raptor_namespace_get_uri	(const raptor_namespace *ns)	1.9.0	raptor_uri*	raptor_namespace_get_uri	(const raptor_namespace *ns)	-
1.4.21	void	raptor_namespaces_clear	(raptor_namespace_stack *nstack)	1.9.0	void	raptor_namespaces_clear	(raptor_namespace_stack *nstack)	-
1.4.21	void	raptor_namespaces_end_for_depth	(raptor_namespace_stack *nstack, int depth)	1.9.0	void	raptor_namespaces_end_for_depth	(raptor_namespace_stack *nstack, int depth)	-
1.4.21	raptor_namespace*	raptor_namespaces_find_namespace	(raptor_namespace_stack *nstack, const unsigned char* prefix, int prefix_length)	1.9.0	raptor_namespace*	raptor_namespaces_find_namespace	(raptor_namespace_stack *nstack, const unsigned char* prefix, int prefix_length)	-
1.4.21	raptor_namespace*	raptor_namespaces_find_namespace_by_uri	(raptor_namespace_stack *nstack, raptor_uri *ns_uri)	1.9.0	raptor_namespace*	raptor_namespaces_find_namespace_by_uri	(raptor_namespace_stack *nstack, raptor_uri *ns_uri)	-
1.4.21	unsigned char*	raptor_namespaces_format	(const raptor_namespace *ns, size_t *length_p)	1.9.0	unsigned char*	raptor_namespace_format_as_xml	(const raptor_namespace *ns, size_t *length_p)	-
1.4.21	raptor_namespace*	raptor_namespaces_get_default_namespace	(raptor_namespace_stack *nstack)	1.9.0	raptor_namespace*	raptor_namespaces_get_default_namespace	(raptor_namespace_stack *nstack)	-
1.4.21	int	raptor_namespaces_init	(raptor_namespace_stack *nstack, const raptor_uri_handler *uri_handler, void *uri_context, raptor_simple_message_handler error_handler, void *error_data, int defaults)	1.9.0	int	raptor_namespaces_init	(raptor_world* world, raptor_namespace_stack *nstack, int defaults)	-
1.4.21	int	raptor_namespaces_init_v2	(raptor_world* world, raptor_namespace_stack *nstack, raptor_simple_message_handler error_handler, void *error_data, int defaults)	1.9.0	int	raptor_namespaces_init	(raptor_world* world, raptor_namespace_stack *nstack, int defaults)	-
1.4.21	int	raptor_namespaces_namespace_in_scope	(raptor_namespace_stack *nstack, const raptor_namespace *nspace)	1.9.0	int	raptor_namespaces_namespace_in_scope	(raptor_namespace_stack *nstack, const raptor_namespace *nspace)	-
1.4.21	raptor_qname*	raptor_namespaces_qname_from_uri	(raptor_namespace_stack *nstack, raptor_uri *uri, int xml_version)	1.9.0	raptor_qname*	raptor_new_qname_from_namespace_uri	(raptor_namespace_stack *nstack, raptor_uri *uri, int xml_version)	-
1.4.21	void	raptor_namespaces_start_namespace	(raptor_namespace_stack *nstack, raptor_namespace *nspace)	1.9.0	void	raptor_namespaces_start_namespace	(raptor_namespace_stack *nstack, raptor_namespace *nspace)	-
1.4.21	int	raptor_namespaces_start_namespace_full	(raptor_namespace_stack *nstack, const unsigned char* prefix, const unsigned char* ns_uri_string, int depth)	1.9.0	int	raptor_namespaces_start_namespace_full	(raptor_namespace_stack *nstack, const unsigned char* prefix, const unsigned char* ns_uri_string, int depth)	-
1.4.21	raptor_identifier*	raptor_new_identifier	(raptor_identifier_type type, raptor_uri *uri, raptor_uri_source uri_source, const unsigned char* id, const unsigned char* literal, raptor_uri *literal_datatype, const unsigned char* literal_language)	1.9.0	-	-	-	Replaced by raptor_new_term_from_blank(), raptor_new_term_from_literal() or raptor_new_term_from_blank() and #raptor_term class.
1.4.21	raptor_identifier*	raptor_new_identifier_v2	(raptor_world* world, raptor_identifier_type type, raptor_uri *uri, raptor_uri_source uri_source, const unsigned char* id, const unsigned char* literal, raptor_uri *literal_datatype, const unsigned char* literal_language)	1.9.0	-	-	-	Replaced by raptor_new_term_from_blank(), raptor_new_term_from_literal() or raptor_new_term_from_blank() and #raptor_term class.
1.4.21	raptor_iostream*	raptor_new_iostream_from_file_handle	(FILE *handle)	1.9.0	raptor_iostream*	raptor_new_iostream_from_file_handle	(raptor_world* world, FILE *handle)	-
1.4.21	raptor_iostream*	raptor_new_iostream_from_filename	(const char* filename)	1.9.0	raptor_iostream*	raptor_new_iostream_from_filename	(raptor_world* world, const char* filename)	-
1.4.21	raptor_iostream*	raptor_new_iostream_from_handler	(void *context, const raptor_iostream_handler *handler)	1.9.0	raptor_iostream*	raptor_new_iostream_from_handler	(raptor_world* world, void *user_data, const raptor_iostream_handler* const handler)	-
1.4.21	raptor_iostream*	raptor_new_iostream_from_handler2	(void *user_data, const raptor_iostream_handler2* const handler2)	1.9.0	raptor_iostream*	raptor_new_iostream_from_handler	(raptor_world* world, void *user_data, const raptor_iostream_handler* const handler)	-
1.4.21	raptor_iostream*	raptor_new_iostream_from_sink	(void)	1.9.0	raptor_iostream*	raptor_new_iostream_from_sink	(raptor_world* world)	-
1.4.21	raptor_iostream*	raptor_new_iostream_from_string	(void *string, size_t length)	1.9.0	raptor_iostream*	raptor_new_iostream_from_string	(raptor_world* world, void *string, size_t length)	-
1.4.21	raptor_iostream*	raptor_new_iostream_to_file_handle	(FILE *handle)	1.9.0	raptor_iostream*	raptor_new_iostream_to_file_handle	(raptor_world* world, FILE *handle)	-
1.4.21	raptor_iostream*	raptor_new_iostream_to_filename	(const char* filename)	1.9.0	raptor_iostream*	raptor_new_iostream_to_filename	(raptor_world* world, const char* filename)	-
1.4.21	raptor_iostream*	raptor_new_iostream_to_sink	(void)	1.9.0	raptor_iostream*	raptor_new_iostream_to_sink	(raptor_world* world)	-
1.4.21	raptor_iostream*	raptor_new_iostream_to_string	(void **string_p, size_t *length_p, void *(*malloc_handler)(size_t size))	1.9.0	raptor_iostream*	raptor_new_iostream_to_string	(raptor_world* world, void **string_p, size_t *length_p, void *(*malloc_handler)(size_t size))	-
1.4.21	raptor_namespace*	raptor_new_namespace	(raptor_namespace_stack *nstack, const unsigned char* prefix, const unsigned char* ns_uri_string, int depth)	1.9.0	raptor_namespace*	raptor_new_namespace	(raptor_namespace_stack *nstack, const unsigned char* prefix, const unsigned char* ns_uri_string, int depth)	-
1.4.21	raptor_namespace*	raptor_new_namespace_from_uri	(raptor_namespace_stack *nstack, const unsigned char* prefix, raptor_uri* ns_uri, int depth)	1.9.0	raptor_namespace*	raptor_new_namespace_from_uri	(raptor_namespace_stack *nstack, const unsigned char* prefix, raptor_uri* ns_uri, int depth)	-
1.4.21	int	raptor_new_namespace_parts_from_string	(const unsigned char* string, unsigned char* *prefix, unsigned char* *uri_string)	1.9.0	int	raptor_xml_namespace_string_parse	(const unsigned char* string, unsigned char* *prefix, unsigned char* *uri_string)	-
1.4.21	raptor_namespace_stack*	raptor_new_namespaces	(const raptor_uri_handler *uri_handler, void *uri_context, raptor_simple_message_handler error_handler, void *error_data, int defaults)	1.9.0	raptor_namespace_stack*	raptor_new_namespaces	(raptor_world* world, int defaults)	-
1.4.21	raptor_namespace_stack*	raptor_new_namespaces_v2	(raptor_world* world, raptor_simple_message_handler error_handler, void *error_data, int defaults)	1.9.0	raptor_namespace_stack*	raptor_new_namespaces	(raptor_world* world, int defaults)	-
1.4.21	raptor_parser*	raptor_new_parser	(const char* name)	1.9.0	raptor_parser*	raptor_new_parser	(raptor_world* world, const char* name)	-
1.4.21	raptor_parser*	raptor_new_parser_for_content	(raptor_uri *uri, const char* mime_type, const unsigned char* buffer, size_t len, const unsigned char* identifier)	1.9.0	raptor_parser*	raptor_new_parser_for_content	(raptor_world* world, raptor_uri *uri, const char* mime_type, const unsigned char* buffer, size_t len, const unsigned char* identifier)	-
1.4.21	raptor_parser*	raptor_new_parser_for_content_v2	(raptor_world* world, raptor_uri *uri, const char* mime_type, const unsigned char* buffer, size_t len, const unsigned char* identifier)	1.9.0	raptor_parser*	raptor_new_parser_for_content	(raptor_world* world, raptor_uri *uri, const char* mime_type, const unsigned char* buffer, size_t len, const unsigned char* identifier)	-
1.4.21	raptor_parser*	raptor_new_parser_v2	(raptor_world* world, const char* name)	1.9.0	raptor_parser*	raptor_new_parser	(raptor_world* world, const char* name)	-
1.4.21	raptor_qname*	raptor_new_qname	(raptor_namespace_stack *nstack, const unsigned char* name, const unsigned char* value, raptor_simple_message_handler error_handler, void *error_data)	1.9.0	raptor_qname*	raptor_new_qname	(raptor_namespace_stack *nstack, const unsigned char* name, const unsigned char* value)	-
1.4.21	raptor_qname*	raptor_new_qname_from_namespace_local_name	(raptor_namespace *ns, const unsigned char* local_name, const unsigned char* value)	1.9.0	raptor_qname*	raptor_new_qname_from_namespace_local_name	(raptor_world* world, raptor_namespace *ns, const unsigned char* local_name, const unsigned char* value)	-
1.4.21	raptor_qname*	raptor_new_qname_from_namespace_local_name_v2	(raptor_world* world, raptor_namespace *ns, const unsigned char* local_name, const unsigned char* value)	1.9.0	raptor_qname*	raptor_new_qname_from_namespace_local_name	(raptor_world* world, raptor_namespace *ns, const unsigned char* local_name, const unsigned char* value)	-
1.4.21	raptor_sax2*	raptor_new_sax2	(void *user_data, raptor_error_handlers* error_handlers)	1.9.0	raptor_sax2*	raptor_new_sax2	(raptor_world *world, raptor_locator *locator, void* user_data)	-
1.4.21	raptor_sequence*	raptor_new_sequence	(raptor_sequence_free_handler* free_handler, raptor_sequence_print_handler* print_handler)	1.9.0	raptor_sequence*	raptor_new_sequence	(raptor_data_free_handler* free_handler, raptor_data_print_handler* print_handler)	-
1.4.21	raptor_sequence*	raptor_new_sequence_v2	(raptor_sequence_free_handler_v2* free_handler, raptor_sequence_print_handler_v2* print_handler, void* handler_context)	1.9.0	raptor_sequence*	raptor_new_sequence	(raptor_data_free_handler* free_handler, raptor_data_print_handler* print_handler)	-
1.4.21	raptor_serializer*	raptor_new_serializer	(const char* name)	1.9.0	raptor_serializer*	raptor_new_serializer	(raptor_world* world, const char* name)	-
1.4.21	raptor_serializer*	raptor_new_serializer_v2	(raptor_world* world, const char* name)	1.9.0	raptor_serializer*	raptor_new_serializer	(raptor_world* world, const char* name)	-
1.4.21	raptor_stringbuffer*	raptor_new_stringbuffer	(void)	1.9.0	raptor_stringbuffer*	raptor_new_stringbuffer	(void)	-
1.4.21	raptor_uri*	raptor_new_uri	(const unsigned char* uri_string)	1.9.0	raptor_uri*	raptor_new_uri	(raptor_world* world, const unsigned char* uri_string)	-
1.4.21	raptor_uri*	raptor_new_uri_for_rdf_concept	(const char* name)	1.9.0	raptor_uri*	raptor_new_uri_for_rdf_concept	(raptor_world* world, const unsigned char* name)	-
1.4.21	raptor_uri*	raptor_new_uri_for_rdf_concept_v2	(raptor_world* world, const char* name)	1.9.0	raptor_uri*	raptor_new_uri_for_rdf_concept	(raptor_world* world, const unsigned char* name)	-
1.4.21	raptor_uri*	raptor_new_uri_for_retrieval	(raptor_uri* old_uri)	1.9.0	raptor_uri*	raptor_new_uri_for_retrieval	(raptor_uri* old_uri)	-
1.4.21	raptor_uri*	raptor_new_uri_for_retrieval_v2	(raptor_world* world, raptor_uri* old_uri)	1.9.0	raptor_uri*	raptor_new_uri_for_retrieval	(raptor_uri* old_uri)	-
1.4.21	raptor_uri*	raptor_new_uri_for_xmlbase	(raptor_uri* old_uri)	1.9.0	raptor_uri*	raptor_new_uri_for_xmlbase	(raptor_uri* old_uri)	-
1.4.21	raptor_uri*	raptor_new_uri_for_xmlbase_v2	(raptor_world* world, raptor_uri* old_uri)	1.9.0	raptor_uri*	raptor_new_uri_for_xmlbase	(raptor_uri* old_uri)	-
1.4.21	raptor_uri*	raptor_new_uri_from_id	(raptor_uri *base_uri, const unsigned char* id)	1.9.0	raptor_uri*	raptor_new_uri_from_id	(raptor_world* world, raptor_uri *base_uri, const unsigned char* id)	-
1.4.21	raptor_uri*	raptor_new_uri_from_id_v2	(raptor_world* world, raptor_uri *base_uri, const unsigned char* id)	1.9.0	raptor_uri*	raptor_new_uri_from_id	(raptor_world* world, raptor_uri *base_uri, const unsigned char* id)	-
1.4.21	raptor_uri*	raptor_new_uri_from_uri_local_name	(raptor_uri *uri, const unsigned char* local_name)	1.9.0	raptor_uri*	raptor_new_uri_from_uri_local_name	(raptor_world* world, raptor_uri *uri, const unsigned char* local_name)	-
1.4.21	raptor_uri*	raptor_new_uri_from_uri_local_name_v2	(raptor_world* world, raptor_uri *uri, const unsigned char* local_name)	1.9.0	raptor_uri*	raptor_new_uri_from_uri_local_name	(raptor_world* world, raptor_uri *uri, const unsigned char* local_name)	-
1.4.21	raptor_uri*	raptor_new_uri_relative_to_base	(raptor_uri *base_uri, const unsigned char* uri_string)	1.9.0	raptor_uri*	raptor_new_uri_relative_to_base	(raptor_world* world, raptor_uri *base_uri, const unsigned char* uri_string)	-
1.4.21	raptor_uri*	raptor_new_uri_relative_to_base_v2	(raptor_world* world, raptor_uri *base_uri, const unsigned char* uri_string)	1.9.0	raptor_uri*	raptor_new_uri_relative_to_base	(raptor_world* world, raptor_uri *base_uri, const unsigned char* uri_string)	-
1.4.21	raptor_uri*	raptor_new_uri_v2	(raptor_world* world, const unsigned char* uri_string)	1.9.0	raptor_uri*	raptor_new_uri	(raptor_world* world, const unsigned char* uri_string)	-
1.4.21	raptor_world*	raptor_new_world	(void)	1.9.0	raptor_world*	raptor_new_world	(void)	-
1.4.21	raptor_xml_element*	raptor_new_xml_element	(raptor_qname* name, const unsigned char* xml_language, raptor_uri* xml_base)	1.9.0	raptor_xml_element*	raptor_new_xml_element	(raptor_qname* name, const unsigned char* xml_language, raptor_uri* xml_base)	-
1.4.21	raptor_xml_element*	raptor_new_xml_element_from_namespace_local_name	(raptor_namespace *ns, const unsigned char* name, const unsigned char* xml_language, raptor_uri *xml_base)	1.9.0	raptor_xml_element*	raptor_new_xml_element_from_namespace_local_name	(raptor_namespace *ns, const unsigned char* name, const unsigned char* xml_language, raptor_uri *xml_base)	-
1.4.21	raptor_xml_writer*	raptor_new_xml_writer	(raptor_namespace_stack *nstack, const raptor_uri_handler *uri_handler, void *uri_context, raptor_iostream* iostr, raptor_simple_message_handler error_handler, void *error_data, int canonicalize)	1.9.0	raptor_xml_writer*	raptor_new_xml_writer	(raptor_world* world, raptor_namespace_stack *nstack, raptor_iostream* iostr)	-
1.4.21	raptor_xml_writer*	raptor_new_xml_writer_v2	(raptor_world* world, raptor_namespace_stack *nstack, raptor_iostream* iostr, raptor_simple_message_handler error_handler, void *error_data, int canonicalize)	1.9.0	raptor_xml_writer*	raptor_new_xml_writer	(raptor_world* world, raptor_namespace_stack *nstack, raptor_iostream* iostr)	-
1.4.21	unsigned char*	raptor_ntriples_string_as_utf8_string	(raptor_parser* rdf_parser, const unsigned char* src, int len, size_t *dest_lenp)	1.9.0	-	-	-	Deprecated internal debug function.
1.4.21	const char*	raptor_ntriples_term_as_string	(raptor_ntriples_term_type term)	1.9.0	-	-	-	Deprecated internal debug function.
1.4.21	void	raptor_parse_abort	(raptor_parser* rdf_parser)	1.9.0	void	raptor_parser_parse_abort	(raptor_parser* rdf_parser)	-
1.4.21	int	raptor_parse_chunk	(raptor_parser* rdf_parser, const unsigned char* buffer, size_t len, int is_end)	1.9.0	int	raptor_parser_parse_chunk	(raptor_parser* rdf_parser, const unsigned char* buffer, size_t len, int is_end)	-
1.4.21	int	raptor_parse_file	(raptor_parser* rdf_parser, raptor_uri *uri, raptor_uri *base_uri)	1.9.0	int	raptor_parser_parse_file	(raptor_parser* rdf_parser, raptor_uri *uri, raptor_uri *base_uri)	-
1.4.21	int	raptor_parse_file_stream	(raptor_parser* rdf_parser, FILE *stream, const char* filename, raptor_uri *base_uri)	1.9.0	int	raptor_parser_parse_file_stream	(raptor_parser* rdf_parser, FILE *stream, const char* filename, raptor_uri *base_uri)	-
